1.46273e+04	6.93111e-06	2.78535e-01	1.07236e-05	2.60128e-01	4.60895e-08	9.42079e-02	1.66567e-07	5.08204e-02	1.11517e-06	6.56421e-06	1.59016e-03	1.86303e-03	3.12829e-01
1.48263e+04	5.14624e-06	2.54648e-01	9.35575e-06	2.72030e-01	3.74832e-08	8.76708e-02	1.53527e-07	5.41297e-02	8.75782e-07	5.63023e-06	1.42668e-03	1.94964e-03	3.28124e-01
1.50253e+04	3.80442e-06	2.31930e-01	8.11628e-06	2.83282e-01	3.02975e-08	8.12823e-02	1.40685e-07	5.74306e-02	6.83985e-07	4.80924e-06	1.27394e-03	2.02886e-03	3.42755e-01
1.52242e+04	2.80140e-06	2.10495e-01	7.00406e-06	2.93833e-01	2.43420e-08	7.50836e-02	1.28174e-07	6.06985e-02	5.31382e-07	4.09174e-06	1.13264e-03	2.10035e-03	3.56643e-01
1.54232e+04	2.05573e-06	1.90428e-01	6.01526e-06	3.03645e-01	1.94432e-08	6.91121e-02	1.16111e-07	6.39087e-02	4.10796e-07	3.46831e-06	1.00318e-03	2.16406e-03	3.69727e-01
1.56222e+04	1.50418e-06	1.71777e-01	5.14385e-06	3.12702e-01	1.54436e-08	6.33999e-02	1.04601e-07	6.70376e-02	3.16141e-07	2.92974e-06	8.85573e-04	2.22015e-03	3.81968e-01
1.58212e+04	1.09807e-06	1.54560e-01	4.38210e-06	3.21003e-01	1.22023e-08	5.79734e-02	9.37283e-08	7.00636e-02	2.42312e-07	2.46706e-06	7.79592e-04	2.26896e-03	3.93343e-01
1.60202e+04	8.00270e-07	1.38767e-01	3.72113e-06	3.28563e-01	9.59423e-09	5.28530e-02	8.35590e-08	7.29672e-02	1.85067e-07	2.07170e-06	6.84762e-04	2.31100e-03	4.03847e-01
1.62192e+04	5.82623e-07	1.24362e-01	3.15141e-06	3.35408e-01	7.51019e-09	4.80524e-02	7.41375e-08	7.57323e-02	1.40923e-07	1.73555e-06	6.00437e-04	2.34686e-03	4.13492e-01
1.64182e+04	4.23992e-07	1.11291e-01	2.66324e-06	3.41574e-01	5.85566e-09	4.35794e-02	6.54876e-08	7.83462e-02	1.07048e-07	1.45107e-06	5.25857e-04	2.37717e-03	4.22301e-01
1.66172e+04	3.08610e-07	9.94852e-02	2.24707e-06	3.47103e-01	4.55000e-09	3.94358e-02	5.76140e-08	8.07999e-02	8.11640e-08	1.21133e-06	4.60196e-04	2.40258e-03	4.30309e-01
1.68162e+04	2.24799e-07	8.88632e-02	1.89384e-06	3.52043e-01	3.52530e-09	3.56179e-02	5.05041e-08	8.30879e-02	6.14593e-08	1.01003e-06	4.02603e-04	2.42375e-03	4.37558e-01
1.70152e+04	1.63962e-07	7.93388e-02	1.59509e-06	3.56443e-01	2.72502e-09	3.21177e-02	4.41312e-08	8.52085e-02	4.65038e-08	8.41567e-07	3.52238e-04	2.44126e-03	4.44096e-01
1.72141e+04	1.19802e-07	7.08227e-02	1.34316e-06	3.60352e-01	2.10268e-09	2.89230e-02	3.84572e-08	8.71627e-02	3.51799e-08	7.00954e-07	3.08297e-04	2.45566e-03	4.49973e-01
1.74131e+04	8.77303e-08	6.32259e-02	1.13120e-06	3.63819e-01	1.62047e-09	2.60191e-02	3.34358e-08	8.89546e-02	2.66207e-08	5.83846e-07	2.70024e-04	2.46746e-03	4.55242e-01
1.76121e+04	6.44118e-08	5.64614e-02	9.53151e-07	3.66888e-01	1.24793e-09	2.33886e-02	2.90159e-08	9.05901e-02	2.01586e-08	4.86478e-07	2.36726e-04	2.47706e-03	4.59957e-01
1.78111e+04	4.74302e-08	5.04465e-02	8.03758e-07	3.69603e-01	9.60814e-10	2.10133e-02	2.51435e-08	9.20770e-02	1.52826e-08	4.05621e-07	2.07775e-04	2.48486e-03	4.64166e-01
1.80101e+04	3.50381e-08	4.51033e-02	6.78487e-07	3.72004e-01	7.39908e-10	1.88741e-02	2.17644e-08	9.34241e-02	1.16037e-08	3.38526e-07	1.82608e-04	2.49116e-03	4.67920e-01
1.82091e+04	2.59732e-08	4.03599e-02	5.73462e-07	3.74126e-01	5.70144e-10	1.69516e-02	1.88259e-08	9.46408e-02	8.82657e-09	2.82868e-07	1.60727e-04	2.49624e-03	4.71264e-01
1.84081e+04	1.93238e-08	3.61503e-02	4.85395e-07	3.76002e-01	4.39764e-10	1.52270e-02	1.62777e-08	9.57372e-02	6.72843e-09	2.36697e-07	1.41694e-04	2.50032e-03	4.74241e-01
1.86071e+04	1.44314e-08	3.24145e-02	4.11509e-07	3.77662e-01	3.39645e-10	1.36822e-02	1.40729e-08	9.67231e-02	5.14124e-09	1.98380e-07	1.25126e-04	2.50357e-03	4.76889e-01
1.88061e+04	1.08199e-08	2.90986e-02	3.49470e-07	3.79131e-01	2.62740e-10	1.22998e-02	1.21686e-08	9.76081e-02	3.93863e-09	1.66560e-07	1.10690e-04	2.50617e-03	4.79245e-01
1.90051e+04	8.14469e-09	2.61541e-02	2.97326e-07	3.80432e-01	2.03625e-10	1.10638e-02	1.05262e-08	9.84016e-02	3.02566e-09	1.40109e-07	9.80969e-05	2.50823e-03	4.81342e-01
1.92040e+04	6.15588e-09	2.35380e-02	2.53443e-07	3.81585e-01	1.58137e-10	9.95917e-03	9.11079e-09	9.91125e-02	2.33107e-09	1.18095e-07	8.70972e-05	2.50985e-03	4.83208e-01
1.94030e+04	4.67180e-09	2.12118e-02	2.16461e-07	3.82609e-01	1.23087e-10	8.97220e-03	7.89176e-09	9.97488e-02	1.80137e-09	9.97488e-08	7.74757e-05	2.51112e-03	4.84869e-01
1.96020e+04	3.56012e-09	1.91417e-02	1.85246e-07	3.83519e-01	9.60361e-11	8.09036e-03	6.84211e-09	1.00318e-01	1.39636e-09	8.44345e-08	6.90468e-05	2.51211e-03	4.86349e-01
1.98010e+04	2.72415e-09	1.72977e-02	1.58855e-07	3.84328e-01	7.51193e-11	7.30233e-03	5.93827e-09	1.00828e-01	1.08585e-09	7.16296e-08	6.16509e-05	2.51288e-03	4.87669e-01
2.00000e+04	2.09304e-09	1.56533e-02	1.36504e-07	3.85049e-01	5.89125e-11	6.59788e-03	5.15976e-09	1.01284e-01	8.47112e-10	6.09034e-08	5.51506e-05	2.51346e-03	4.88847e-01
